1052;Профессиональное образовательное учреждение № 8 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1053;Профессиональное образовательное учреждение № 49 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1054;Профессиональное образовательное учреждение  №87 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1056;Профессиональное образовательное учреждение № 226 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1060;Профессиональное образовательное учреждение №176 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1064;Профессиональное образовательное учреждение №44 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1065;Профессиональное образовательное учреждение № 114 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1068;Профессиональное образовательное учреждение № 326 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1069;Профессиональное образовательное учреждение № 301 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1070;Профессиональное образовательное учреждение № 150 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1073;Профессиональное образовательное учреждение №101 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1081;Профессиональное образовательное учреждение № 43 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1082;Профессиональное образовательное учреждение № 288 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1085;Профессиональное образовательное учреждение № 154 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1089;Профессиональное образовательное учреждение №197 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1090;Профессиональное образовательное учреждение № 203 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1091;Профессиональное образовательное учреждение №210 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1094;Профессиональное образовательное учреждение № 188 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1097;Профессиональное образовательное учреждение  № 75 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1098;Профессиональное образовательное учреждение №48 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1100;Профессиональное образовательное учреждение  № 198 Федеральной службы исполнения наказаний ;117;Федеральная служба исполнения наказаний (ФСИН России)
1103;Профессиональное образовательное учреждение № 271 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1105;Профессиональное образовательное учреждение № 37 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1107;Профессиональное образовательное учреждение № 201 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1110;Профессиональное образовательное учреждение № 9 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1111;Профессиональное образовательное учреждение № 27 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1113;Профессионально образовательное учреждение № 189 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1114;Профессиональное образовательное учреждение  № 227 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1115;Профессиональное образовательное учреждение  № 334 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1116;Профессиональное образовательное учреждение № 169 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1117;Профессиональное образовательное учреждение №337 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1118;Профессиональное образовательное учреждение № 289 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1119;Профессиональное образовательное учреждение №259 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1120;Профессиональное образовательное учреждение № 159 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1126;Профессиональное образовательное учреждение №86 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1127;Профессиональное образовательное учреждение № 137 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1128;Профессиональное образовательное учреждение № 108 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1129;Профессиональное образовательное учреждение № 38 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1130;Профессиональное образовательное учреждение № 39 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1131;Профессиональное образовательное учреждение  № 126 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1132;Профессиональное образовательное учреждение № 171 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1133;Профессиональное образовательное учреждение № 315 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1135;Профессиональное образовательное учреждение № 204 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1136;Профессиональное образовательное учреждение № 72 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1143;Профессиональное образовательное учреждение №199 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1146;Профессиональное образовательное учреждение № 6 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1148;Профессиональное образовательное учреждение №119 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1153;Профессиональное образовательное учреждение № 79 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1154;Профессиональное образовательное учреждение № 338 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1157;Профессиональное образовательное учреждение №321 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1162;Профессиональное образовательное учреждение № 180 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1164;Профессиональное образовательное учреждение №266 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1165;Профессиональное образовательное учреждение № 51 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1167;Профессиональное образовательное учреждение №118 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1168;Профессиональное образовательное учреждение №144 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1170;Профессиональное образовательное учреждение № 156 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1171;Профессиональное образовательное учреждение № 122 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1172;Профессиональное казенное образовательное учреждение №157 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1174;Профессиональное образовательное учреждение № 89 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1179;Профессиональное образовательное учреждение №325 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1180;Профессиональное  образовательное учреждение № 164 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1181;Профессиональное образовательное учреждение № 335 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1182;Профессиональное образовательное учреждение № 316;117;Федеральная служба исполнения наказаний (ФСИН России)
1183;Профессиональное образовательное учреждение № 314 федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1186;Профессиональное образовательное учреждение № 190 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1188;Профессиональное образовательное учреждение №50 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1189;Профессиональное образовательное учреждение № 47 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1190;Профессиональное образовательное учреждение № 2 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1194;Профессиональное образовательное учреждение № 320 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1196;Профессиональное образовательное учреждение  № 7 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1197;Профессиональное образовательное учреждение № 99 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1198;Профессиональное образовательное учреждение №34 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1199;Профессиональное образовательное учреждение № 66 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1200;Профессиональное образовательное учреждение № 12 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1203;Профессиональное образовательное учреждение № 224 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1209;Профессиональное образовательное учреждение № 40 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1210;Профессиональное образовательное учреждение № 217 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1214;Профессиональное образовательное учреждение № 166 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1216;Профессиональное образовательное учреждение № 196 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1217;Профессиональное образовательное учреждение № 3 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1219;Профессиональное образовательное учреждение № 191 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1221;Профессиональное образовательное учреждение № 106 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1226;Профессиональное образовательное учреждение № 260 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1227;Профессиональное образовательное учреждение № 322 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1228;Профессиональное образовательное учреждение № 291 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1229;Профессиональное образовательное учреждение № 324 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1230;Профессиональное образовательное учреждение №261 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1231;Профессиональное образовательное учреждение №270 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1233;Профессиональное образовательное учреждение № 327 федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1234;Профессиональное образовательное учреждение № 212 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1235;Профессиональное образовательное учреждение № 10 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1237;Профессиональное образовательное учреждение № 31 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1239;Профессиональное образовательное учреждение №172 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1243;Профессиональное образовательное учреждение № 28 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1245;Профессиональное образовательное учреждение № 104 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1246;Профессиональное образовательное учреждение № 4 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1247;Профессиональное образовательное учреждение № 240 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1248;Профессиональное образовательное учреждение № 115 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1250;Профессиональное образовательное учреждение №76 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1252;Профессиональное образовательное учреждение № 33 Федеральной службы исполнения наказания;117;Федеральная служба исполнения наказаний (ФСИН России)
1254;Профессиональное образовательное учреждение № 319 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1258;Профессиональное образовательное учреждение  № 109 Федеральной службы исполнения наказаний ;117;Федеральная служба исполнения наказаний (ФСИН России)
1259;Профессиональное образовательное учреждение № 45 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1262;Средняя общеобразовательная школа Главного управления Федеральной службы исполнения наказаний по Новосибирской области;117;Федеральная служба исполнения наказаний (ФСИН России)
1263;Профессиональное образовательное учреждение № 268 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1264;Профессиональное образовательное учреждение № 254 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1265;Профессиональное  образовательное учреждение № 141 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1267;Профессиональное образовательное учреждение № 311 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1269;Профессиональное образовательное учреждение № 305 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1271;Профессиональное образовательное учреждение № 287 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1272;Профессиональное образовательное учреждение № 278 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1274;Профессиональное образовательное учреждение № 184 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1277;Профессиональное образовательное учреждение № 77 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1278;Профессиональное образовательное учреждение № 70 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1279;Профессиональное образовательное учреждение № 73 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1280;Профессиональное образовательное учреждение № 187 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1284;Профессиональное образовательное учреждение № 256 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1285;Профессиональное образовательное учреждение № 116 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1286;Профессиональное образовательное учреждение № 148 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1288;Профессиональное образовательное учреждение № 241 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1289;Профессиональное образовательное учреждение № 90 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1290;Профессиональное образовательное учреждение № 295 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1293;Профессиональное образовательное учреждение № 299 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1294;Профессиональное образовательное учреждение № 175 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1295;Профессиональное образовательное учреждение № 14 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1297;Профессиональное образовательное учреждение №  213 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1298;Профессиональное образовательное учреждение № 276 Федеральной службы исполнения наказаний России;117;Федеральная служба исполнения наказаний (ФСИН России)
1299;Учреждение № 215  Федеральной службы исполнения наказаний России;117;Федеральная служба исполнения наказаний (ФСИН России)
1302;Профессиональное образовательное учреждение № 67 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1303;Профессиональное образовательное учреждение № 42 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1304;Профессиональное образовательное учреждение № 54 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1305;Профессиональное образовательное учреждение № 41 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1309;Профессиональное образовательное учреждение № 22 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1312;Профессиональное образовательное учреждение № 263 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1313;Профессиональное образовательное учреждение №303 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1315;Профессиональное образовательное учреждение №286 федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1316;Профессиональное образовательное учреждение № 229 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1319;Профессиональное образовательное учреждение № 142 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1321;Профессиональное образовательное учреждение № 280 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1325;Профессиональное образовательное учреждение №185 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1328;Профессиональное образовательное учреждение № 232 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1329;Профессиональное образовательное учреждение №23 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1332;Профессиональное образовательное учреждение № 124 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1333;Профессиональное образовательное учреждение № 92 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1334;Профессиональное образовательное учреждение № 245 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1335;Профессиональное образовательное учреждение № 35 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1336;Профессиональное образовательное учреждение №258 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1337;Профессиональное образовательное учреждение № 69 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1338;Профессиональное образовательное учреждение № 323 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1339;Учреждение № 312 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1340;Профессиональное образовательное учреждение №306 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1341;Профессиональное образовательное учреждение № 244 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1342;Профессиональное образовательное учреждение № 231 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1343;Профессиональное образовательное учреждение №274 Федеральной службы исполнения наказания;117;Федеральная служба исполнения наказаний (ФСИН России)
1344;Профессиональное образовательное учреждение № 246 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1345;Профессиональное образовательное учреждение №250 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1346;Профессиональное образовательное учреждение № 186 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1347;Профессиональное образовательное учреждение № 183 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1348;Профессиональное образовательное учреждение №153 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1350;Профессиональное образовательное учреждение № 298 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1351;Профессиональное образовательное учреждение № 55 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
1353;Профессиональное образовательное учреждение № 52 Федеральной службы исполнения наказаний;117;Федеральная служба исполнения наказаний (ФСИН России)
